,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
815,tt1396218,Mr. Popper's Penguins,Mark Waters,Jim Carrey,2011,"$68,100,000",PG,6.0,"84,564",53
816,tt1172049,Demolition,Jean-Marc Vallée,Jake Gyllenhaal,2015,N/A,R,7.0,"84,197",49
817,tt0879870,Eat Pray Love,Ryan Murphy,Julia Roberts,2010,"$80,574,010",PG-13,5.8,"83,528",50
818,tt1853739,You're Next,Adam Wingard,Sharni Vinson,2011,"$25,064,090",R,6.5,"84,000",66
819,tt0464154,Piranha 3D,Alexandre Aja,Richard Dreyfuss,2010,"$24,900,000",R,5.4,"83,948",53
820,tt1385867,Cop Out,Kevin Smith,Bruce Willis,2010,"$44,047,293",R,5.6,"83,755",31
821,tt1259528,Den of Thieves,Christian Gudegast,Gerard Butler,2018,"$44,680,327",R,7.0,"81,693",49
822,tt1648179,Here Comes the Boom,Frank Coraci,Kevin James,2012,"$45,274,251",PG,6.4,"83,801",40
823,tt2400463,The Invitation,Karyn Kusama,Logan Marshall-Green,2015,"$231,703",Not Rated,6.6,"82,290",74
824,tt2382009,Nymphomaniac: Vol. II,Lars von Trier,Charlotte Gainsbourg,2013,"$205,435",Not Rated,6.7,"83,718",60
825,tt1164999,Biutiful,Alejandro G. Iñárritu,Javier Bardem,2010,"$5,100,937",R,7.5,"83,008",58
826,tt4572514,Patriots Day,Peter Berg,Mark Wahlberg,2016,N/A,R,7.4,"82,655",69
827,tt2679042,Hitman: Agent 47,Aleksander Bach,Angelababy,2015,N/A,R,5.7,"83,242",28
828,tt3072482,Hardcore Henry,Ilya Naishuller,Sharlto Copley,2015,N/A,R,6.7,"83,038",51
829,tt1440292,Submarine,Richard Ayoade,Noah Taylor,2010,"$400,000",R,7.3,"83,057",76
830,tt3322364,Concussion,Peter Landesman,Will Smith,2015,N/A,PG-13,7.1,"82,004",55
831,tt1293847,xXx: Return of Xander Cage,D.J. Caruso,Vin Diesel,2017,"$44,850,317",PG-13,5.2,"82,217",42
832,tt1637706,Our Idiot Brother,Jesse Peretz,Paul Rudd,2011,"$24,600,000",R,6.4,"82,266",60
833,tt0914863,Unthinkable,Gregor Jordan,Samuel L. Jackson,2010,N/A,R,7.1,"82,063",N/A
834,tt1322269,August: Osage County,John Wells,Meryl Streep,2013,"$29,202,643",R,7.2,"81,927",58
835,tt1859650,To Rome with Love,Woody Allen,Pierluigi Marchionne,2012,"$16,500,000",R,6.3,"82,051",54
836,tt1559547,Beautiful Creatures,Richard LaGravenese,Alden Ehrenreich,2013,"$19,445,217",PG-13,6.1,"81,869",52
837,tt1126590,Big Eyes,Tim Burton,Amy Adams,2014,"$8,021,168",PG-13,7.0,"81,613",62
838,tt1456635,Goon,Michael Dowse,Seann William Scott,2011,"$840,657",R,6.8,"81,696",64
839,tt1667353,Mirror Mirror,Tarsem Singh,Julia Roberts,2012,"$64,933,670",PG,5.6,"81,372",46
840,tt2205697,Stuck in Love.,Josh Boone,Greg Kinnear,2012,"$100,000",R,7.2,"81,060",49
841,tt2139881,Long Shot,Jonathan Levine,Charlize Theron,2019,N/A,R,6.9,"77,673",67
842,tt1655420,My Week with Marilyn,Simon Curtis,Michelle Williams,2011,"$12,600,000",R,7.0,"81,364",65
843,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Dave Green,Megan Fox,2016,N/A,PG-13,6.0,"81,392",40
844,tt3316948,American Ultra,Nima Nourizadeh,Jesse Eisenberg,2015,N/A,R,6.1,"81,176",50
845,tt1083452,Eddie the Eagle,Dexter Fletcher,Tom Costello,2015,N/A,PG-13,7.4,"81,284",54
846,tt1506999,Haywire,Steven Soderbergh,Gina Carano,2011,"$18,934,858",R,5.8,"81,158",67
847,tt1020072,Selma,Ava DuVernay,David Oyelowo,2014,N/A,PG-13,7.5,"80,871",81
848,tt1486192,The Raven,James McTeigue,John Cusack,2012,"$16,000,000",R,6.4,"80,990",44
849,tt0882977,Snitch,Ric Roman Waugh,Dwayne Johnson,2013,"$42,908,315",PG-13,6.4,"80,744",51
850,tt0472181,The Smurfs,Raja Gosnell,Hank Azaria,2011,"$142,614,158",PG,5.4,"80,677",30
851,tt2132285,The Bling Ring,Sofia Coppola,Katie Chang,2013,"$5,500,000",R,5.6,"80,754",66
852,tt0453562,42,Brian Helgeland,Chadwick Boseman,2013,"$95,001,343",PG-13,7.5,"80,854",62
853,tt3544112,Sing Street,John Carney,Ferdia Walsh-Peelo,2016,"$3,233,839",PG-13,7.9,"80,814",79
854,tt2592614,Resident Evil: The Final Chapter,Paul W.S. Anderson,Milla Jovovich,2016,"$26,844,692",R,5.5,"79,443",49
855,tt3748172,Gerald's Game,Mike Flanagan,Carla Gugino,2017,N/A,TV-MA,6.6,"79,008",77
856,tt1860353,Turbo,David Soren,Ryan Reynolds,2013,"$81,100,000",PG,6.4,"79,714",58
857,tt4218572,Widows,Steve McQueen,Viola Davis,2018,N/A,R,6.9,"78,673",84
858,tt2494362,Bone Tomahawk,S. Craig Zahler,Kurt Russell,2015,N/A,Not Rated,7.1,"79,474",72
859,tt1297919,Blitz,Elliott Lester,Jason Statham,2011,"$266,148",R,6.2,"79,468",N/A
860,tt1666801,The Duff,Ari Sandel,Mae Whitman,2015,"$30,777,437",PG-13,6.5,"79,586",56
861,tt4731136,A Cure for Wellness,Gore Verbinski,Dane DeHaan,2016,"$8,103,139",R,6.4,"78,888",47
862,tt1598822,New Year's Eve,Garry Marshall,Michelle Pfeiffer,2011,"$54,538,013",PG-13,5.7,"79,472",22
863,tt2823054,Mike and Dave Need Wedding Dates,Jake Szymanski,Zac Efron,2016,"$46,007,113",R,6.0,"79,295",51
864,tt4287320,The Circle,James Ponsoldt,Emma Watson,2017,N/A,PG-13,5.3,"78,978",43
865,tt2125435,Beasts of the Southern Wild,Benh Zeitlin,Quvenzhané Wallis,2012,"$12,784,397",PG-13,7.3,"79,224",86
866,tt1974419,The Neon Demon,Nicolas Winding Refn,Elle Fanning,2016,N/A,R,6.2,"78,753",51
867,tt3850214,Dope,Rick Famuyiwa,ASAP Rocky,2015,"$11,674,449",R,7.2,"78,684",72
868,tt1294226,The Last Song,Julie Anne Robinson,Miley Cyrus,2010,"$42,441,000",PG,6.0,"78,380",33
869,tt1229822,Jane Eyre,Cary Joji Fukunaga,Mia Wasikowska,2011,N/A,PG-13,7.3,"78,351",76
870,tt0817177,Flipped,Rob Reiner,Madeline Carroll,2010,"$1,752,214",PG,7.7,"77,669",45
871,tt1292566,How to Be Single,Christian Ditter,Dakota Johnson,2016,N/A,R,6.1,"77,960",51
872,tt4695012,It Comes At Night,Trey Edward Shults,Joel Edgerton,2017,"$13,985,117",R,6.2,"77,335",78
873,tt3846674,To All the Boys I've Loved Before,Susan Johnson,Lana Condor,2018,N/A,TV-14,7.2,"77,378",64
874,tt1540133,The Guard,John Michael McDonagh,Ronan Collins,2011,"$5,359,774",R,7.3,"77,712",78
875,tt7798634,Ready or Not,Matt Bettinelli-Olpin,Samara Weaving,2019,N/A,R,6.8,"75,580",64
876,tt4686844,The Death of Stalin,Armando Iannucci,Olga Kurylenko,2017,N/A,R,7.2,"76,529",88
877,tt2370248,Short Term 12,Destin Daniel Cretton,Brie Larson,2013,N/A,R,8.0,"77,120",82
878,tt1625346,Young Adult,Jason Reitman,Charlize Theron,2011,"$16,295,033",R,6.2,"77,018",71
879,NA,Elite Squad 2: The Enemy Within,NA,NA,NA,NA,NA,NA,NA,NA
880,tt1051904,Goosebumps,Rob Letterman,Jack Black,2015,"$76,079,946",PG,6.3,"77,215",60
881,tt2358891,The Great Beauty,Paolo Sorrentino,Toni Servillo,2013,N/A,Not Rated,7.8,"76,462",86
882,tt3416532,A Monster Calls,J.A. Bayona,Lewis MacDougall,2016,"$3,730,982",PG-13,7.5,"76,590",76
883,tt1418377,"I, Frankenstein",Stuart Beattie,Aaron Eckhart,2014,"$15,687,400",PG-13,5.1,"76,776",30
884,tt1985949,Angry Birds,Clay Kaytis,Jason Sudeikis,2016,N/A,PG,6.3,"76,208",43
885,tt2357291,Rio 2,Carlos Saldanha,Jake T. Austin,2014,"$113,691,800",G,6.3,"76,093",49
886,tt4530422,Overlord,Julius Avery,Jovan Adepo,2018,N/A,R,6.6,"75,680",60
887,tt1489887,Booksmart,Olivia Wilde,Kaitlyn Dever,2019,N/A,R,7.2,"72,633",84
888,tt1911658,Penguins of Madagascar,Eric Darnell,Tom McGrath,2014,"$70,727,688",PG,6.7,"76,034",53
889,tt1020558,Centurion,Neil Marshall,Michael Fassbender,2010,"$122,288",R,6.4,"76,177",62
890,tt2057392,Eye in the Sky,Gavin Hood,Faisa Hassan,2015,N/A,R,7.3,"75,929",73
891,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Emily Barclay,2010,"$54,400,000",PG,6.9,"75,714",53
892,tt1220617,The Inbetweeners,N/A,Simon Bird,2008–2010,NA,TV-14,8.4,"76,331",N/A
893,tt2179116,The Kings of Summer,Jordan Vogt-Roberts,Nick Robinson,2013,"$1,300,000",R,7.1,"75,489",61
894,tt1126591,Burlesque,Steve Antin,Cher,2010,"$39,440,655",PG-13,6.4,"75,089",47
895,tt3882082,The Boy,William Brent Bell,Lauren Cohan,2016,"$30,196,680",PG-13,6.0,"74,822",42
896,tt0810913,Jack and Jill,Dennis Dugan,Adam Sandler,2011,"$74,158,157",PG,3.3,"75,324",23
897,tt1954470,Gangs of Wasseypur,Anurag Kashyap,Manoj Bajpayee,2012,N/A,Not Rated,8.2,"73,575",89
898,tt1568921,The Secret World of Arrietty,Hiromasa Yonebayashi,Tom Holland,2010,"$19,192,510",G,7.6,"73,997",80
899,tt3605418,Knock Knock,Eli Roth,Keanu Reeves,2015,"$285,363",R,4.9,"74,227",53
900,tt1600195,Abduction,John Singleton,Jake Andolina,2011,"$27,600,000",PG-13,5.1,"74,464",25
901,tt1781922,No Escape,John Erick Dowdle,Owen Wilson,2015,"$27,274,112",R,6.8,"73,656",38
902,tt1152398,Beastly,Daniel Barnz,Alex Pettyfer,2011,"$27,854,896",PG-13,5.6,"74,242",40
903,tt0387199,Entourage,N/A,Kevin Connolly,2004–2011,NA,TV-MA,8.4,"154,272",N/A
904,tt1528071,Horns,Alexandre Aja,Daniel Radcliffe,2013,"$511,848",R,6.5,"73,725",46
905,tt2436386,Project Almanac,Dean Israelite,Jonny Weston,2015,N/A,PG-13,6.4,"73,819",47
906,tt3691740,The BFG,Steven Spielberg,Mark Rylance,2016,"$55,472,665",PG,6.4,"73,906",66
907,tt1235522,Broken City,Allen Hughes,Mark Wahlberg,2013,"$19,600,000",R,6.2,"73,890",49
908,tt1212428,The Lost City of Z,James Gray,Charlie Hunnam,2016,"$8,554,554",PG-13,6.6,"73,697",78
909,tt2726560,The Longest Ride,George Tillman Jr.,Britt Robertson,2015,N/A,PG-13,7.1,"73,644",33
910,tt2017038,All Is Lost,J.C. Chandor,Robert Redford,2013,"$4,300,353",PG-13,6.9,"73,517",87
911,tt2980648,The Hundred-Foot Journey,Lasse Hallström,Helen Mirren,2014,"$46,214,579",PG,7.3,"73,276",55
912,tt5886046,Escape Room,Adam Robitel,Taylor Russell,2019,N/A,PG-13,6.3,"71,973",48
913,tt4846232,Good Time,Benny Safdie,Robert Pattinson,2017,"$1,999,047",R,7.4,"71,320",80
914,tt1683526,Detachment,Tony Kaye,Adrien Brody,2011,"$48,868",Not Rated,7.7,"73,040",52
915,tt2387559,Delivery Man,Ken Scott,Vince Vaughn,2013,"$30,659,817",PG-13,6.4,"72,989",44
916,tt0098084,Pet Sematary,Mary Lambert,Dale Midkiff,1989,N/A,R,6.6,"90,631",38
917,tt1512235,Super,James Gunn,Rainn Wilson,2010,"$200,000",R,6.7,"72,843",50
918,tt1242432,I Spit on Your Grave,Steven R. Monroe,Sarah Butler,2010,"$92,401",R,6.3,"72,768",27
919,tt1605717,Frank,Lenny Abrahamson,Domhnall Gleeson,2014,N/A,R,7.0,"72,857",75
920,tt3522806,Mechanic: Resurrection,Dennis Gansel,Jason Statham,2016,"$21,203,260",R,5.7,"72,722",38
921,tt1840417,The Words,Brian Klugman,Dennis Quaid,2012,"$11,434,867",PG-13,7.0,"72,756",37
922,tt2002718,Machete Kills,Robert Rodriguez,Danny Trejo,2013,"$5,658,869",R,5.6,"72,553",41
923,tt7984766,The King,David Michôd,Tom Glynn-Carney,2019,N/A,R,7.3,"70,837",62
924,tt3203606,Trumbo,Jay Roach,Bryan Cranston,2015,N/A,R,7.5,"71,959",60
925,tt2082197,Barfi!,Anurag Basu,Ranbir Kapoor,2012,"$2,804,874",Not Rated,8.1,"71,787",N/A
926,tt2568862,Going in Style,Zach Braff,Michael Caine,2017,N/A,PG-13,6.6,"71,958",50
927,tt2870612,"As Above, So Below",John Erick Dowdle,Perdita Weeks,2014,N/A,R,6.2,"71,227",38
928,tt2649554,Midnight Special,Jeff Nichols,Michael Shannon,2016,N/A,PG-13,6.6,"71,895",76
929,tt1261945,Sex and the City 2,Michael Patrick King,Sarah Jessica Parker,2010,"$95,328,937",R,4.5,"71,528",27
930,tt1336608,Rock of Ages,Adam Shankman,Julianne Hough,2012,"$38,509,342",PG-13,5.9,"71,743",47
931,tt0877057,Death Note,N/A,Mamoru Miyano,2006–2007,NA,TV-14,9.0,"206,899",N/A
932,tt5988370,Reis,Hüdaverdi Yavuz,Orhan Aydin,2017,N/A,N/A,1.5,"71,978",N/A
933,tt6911608,Mamma Mia! Here We Go Again,Ol Parker,Amanda Seyfried,2018,N/A,PG-13,6.7,"71,838",60
934,tt1234719,Red Dawn,Dan Bradley,Chris Hemsworth,2012,"$44,794,936",PG-13,5.4,"71,551",31
935,tt1433811,Disconnect,Henry Alex Rubin,Jason Bateman,2012,"$1,400,000",R,7.5,"71,721",64
936,tt2334649,Fruitvale Station,Ryan Coogler,Michael B. Jordan,2013,"$11,010,136",R,7.5,"71,228",85
937,tt7401588,Instant Family,Sean Anders,Mark Wahlberg,2018,N/A,PG-13,7.3,"70,946",57
938,tt0167190,Hellboy,Guillermo del Toro,Ron Perlman,2004,"$59,035,104",PG-13,6.8,"300,200",72
939,tt1655460,Wanderlust,David Wain,Paul Rudd,2012,"$17,255,675",R,5.6,"70,740",53
940,tt5028340,Mary Poppins Returns,Rob Marshall,Emily Blunt,2018,N/A,PG,6.7,"70,167",66
941,tt4849438,Baahubali 2: The Conclusion,S.S. Rajamouli,Prabhas,2017,"$18,977,072",Not Rated,8.2,"70,341",N/A
942,tt0478087,21 & Over,Robert Luketic,Jim Sturgess,2008,"$81,159,365",PG-13,6.8,"222,776",48
943,tt1126618,Morning Glory,Roger Michell,Rachel McAdams,2010,"$30,982,329",PG-13,6.5,"70,030",57
944,tt0770703,What's Your Number?,Mark Mylod,Anna Faris,2011,"$14,008,193",R,6.1,"70,252",35
945,tt0975645,Hitchcock,Sacha Gervasi,Anthony Hopkins,2012,"$6,002,708",PG-13,6.8,"70,252",55
946,tt1726669,Killer Joe,William Friedkin,Matthew McConaughey,2011,"$1,800,000",R,6.7,"70,051",62
947,tt1972571,A Most Wanted Man,Anton Corbijn,Grigoriy Dobrygin,2014,"$14,037,964",R,6.8,"70,068",73
948,tt1619029,Jackie,Pablo Larraín,Natalie Portman,2016,"$13,958,679",R,6.7,"69,809",81
949,tt7752126,Brightburn,David Yarovesky,Elizabeth Banks,2019,N/A,R,6.1,"68,086",44
950,tt1365050,Beasts of No Nation,Cary Joji Fukunaga,Abraham Attah,2015,"$83,861",Not Rated,7.7,"68,597",79
951,tt0790628,The Incredible Burt Wonderstone,Don Scardino,Steve Carell,2013,"$22,525,921",PG-13,5.9,"69,293",44
952,tt3007512,The Water Diviner,Russell Crowe,Russell Crowe,2014,N/A,R,7.0,"69,347",50
953,tt1341167,Four Lions,Christopher Morris,Riz Ahmed,2010,"$308,769",R,7.3,"69,028",68
954,tt0884732,The Wedding Ringer,Jeremy Garelick,Kevin Hart,2015,N/A,R,6.6,"68,619",35
955,tt1121096,Seventh Son,Sergei Bodrov,Jeff Bridges,2014,"$14,945,592",PG-13,5.5,"69,027",30
956,tt1371150,This Is Where I Leave You,Shawn Levy,Jason Bateman,2014,"$26,730,317",R,6.6,"68,778",44
957,tt3606752,Cars 3,Brian Fee,Owen Wilson,2017,"$152,603,003",G,6.7,"68,243",59
958,tt5294550,All the Money in the World,Ridley Scott,Michelle Williams,2017,N/A,R,6.8,"68,415",72
959,tt1582507,House at the End of the Street,Mark Tonderai,Jennifer Lawrence,2012,"$31,600,000",PG-13,5.6,"68,758",31
960,tt2481498,"Extremely Wicked, Shockingly Evil and Vile",Joe Berlinger,Lily Collins,2019,N/A,R,6.6,"67,923",52
961,tt1726592,Before I Go to Sleep,Rowan Joffe,Nicole Kidman,2014,N/A,R,6.3,"68,195",41
962,tt2347569,Frances Ha,Noah Baumbach,Greta Gerwig,2012,"$3,900,000",R,7.5,"66,916",82
963,tt5638642,The Ritual,David Bruckner,Rafe Spall,2017,N/A,TV-MA,6.3,"67,623",57
964,tt3312830,Youth,Paolo Sorrentino,The Retrosettes,2015,"$1,882,275",R,7.3,"68,150",64
965,tt1679335,Trolls,Mike Mitchell,Anna Kendrick,2016,N/A,PG,6.5,"68,304",55
966,tt1491044,The Iceman,Ariel Vromen,Michael Shannon,2012,"$1,900,000",R,6.8,"68,176",60
967,tt3863552,Bajrangi Bhaijaan,Kabir Khan,Salman Khan,2015,N/A,Not Rated,8.0,"67,900",N/A
968,tt4729430,Klaus,Sergio Pablos,Jason Schwartzman,2019,N/A,PG,8.2,"65,797",65
969,tt1374992,Upside Down,Juan Solanas,Jim Sturgess,2012,"$69,311",PG-13,6.4,"68,022",45
970,tt1586265,What to Expect When You're Expecting,Kirk Jones,Cameron Diaz,2012,"$41,102,171",PG-13,5.7,"67,751",41
971,tt4139588,Polar,Jonas Åkerlund,Mads Mikkelsen,2019,N/A,TV-MA,6.3,"67,919",19
972,tt2387433,Dark Skies,Scott Stewart,Keri Russell,2013,"$17,411,930",PG-13,6.3,"68,040",50
973,tt1486834,What If,Michael Dowse,Daniel Radcliffe,2013,"$2,743,895",PG-13,6.8,"67,457",59
974,tt2377322,Deliver Us from Evil,Scott Derrickson,Eric Bana,2014,"$18,871,466",R,6.2,"67,408",40
975,tt4513674,Café Society,Woody Allen,Steve Carell,2016,"$11,078,961",PG-13,6.6,"67,084",64
976,tt1206885,Rambo: Last Blood,Adrian Grunberg,Sylvester Stallone,2019,N/A,R,6.2,"62,687",26
977,tt5503686,Hustlers,Lorene Scafaria,Constance Wu,2019,N/A,R,6.3,"62,116",79
978,tt2013293,The Wind Rises,Hayao Miyazaki,Hideaki Anno,2013,N/A,PG-13,7.8,"66,621",83
979,tt1912398,God Bless America,Bobcat Goldthwait,Joel Murray,2011,N/A,R,7.2,"66,955",56
980,tt1366344,The Sitter,David Gordon Green,Jonah Hill,2011,"$30,200,000",R,5.7,"66,775",39
981,tt3717252,Underworld: Blood Wars,Anna Foerster,Kate Beckinsale,2016,"$30,348,260",R,5.8,"66,866",23
982,tt4633690,Shot Caller,Ric Roman Waugh,Nikolaj Coster-Waldau,2017,N/A,R,7.3,"65,402",59
983,tt1740707,Trollhunter,André Øvredal,Otto Jespersen,2010,N/A,PG-13,7.0,"66,292",61
984,tt2531344,Blockers,Kay Cannon,Leslie Mann,2018,N/A,R,6.2,"65,891",69
985,tt0364569,Oldboy,Chan-wook Park,Min-sik Choi,2003,"$637,778",R,8.4,"488,667",77
986,tt6189022,Angel Has Fallen,Ric Roman Waugh,Gerard Butler,2019,N/A,R,6.4,"61,358",45
987,tt1961175,American Assassin,Michael Cuesta,Dylan O'Brien,2017,N/A,R,6.2,"64,957",45
988,tt3713166,Unfriended,Levan Gabriadze,Heather Sossaman,2014,"$31,354,666",R,5.5,"65,470",59
989,tt6292852,I Am Mother,Grant Sputore,Rose Byrne,2019,N/A,TV-14,6.7,"65,169",64
990,tt2051879,Europa Report,Sebastián Cordero,Daniel Wu,2013,"$125,475",PG-13,6.4,"65,062",68
991,tt2294629,Frozen,Chris Buck,Kristen Bell,2013,"$400,736,600",PG,7.5,"551,637",75
992,tt1711525,Office Christmas Party,Josh Gordon,Jason Bateman,2016,N/A,R,5.8,"65,411",42
993,tt1355631,The Infiltrator,Brad Furman,Bryan Cranston,2016,N/A,R,7.0,"64,435",66
994,tt4777008,Maleficent: Mistress of Evil,Joachim Rønning,Angelina Jolie,2019,N/A,PG,6.7,"62,084",43
995,tt1591479,Act of Valor,Mike McCoy,Rorke Denver,2012,"$65,800,000",R,6.5,"64,922",40
996,tt1473832,Bridget Jones's Baby,Sharon Maguire,Renée Zellweger,2016,"$24,089,465",R,6.5,"64,988",59
997,tt1860242,The Highwaymen,John Lee Hancock,Kevin Costner,2019,N/A,R,6.9,"64,901",58
998,tt1763303,The First Time,Jonathan Kasdan,Britt Robertson,2012,"$17,061",PG-13,6.8,"64,441",55
999,tt3045616,Mortdecai,David Koepp,Johnny Depp,2015,"$6,847,536",R,5.5,"63,826",27
